booking_date,travel_date,destination,price,customer_id,booking_source
2025-04-05,2025-05-06,London,2875.723074708279,826,Website
2025-04-06,2025-05-07,Sydney,2810.3260754946164,827,Website
2025-04-07,2025-05-08,New York,2132.0657629739676,828,Mobile App
2025-04-08,2025-05-09,Sydney,1301.5066698422188,829,Mobile App
2025-04-09,2025-05-10,Paris,1965.7635569103784,830,Mobile App
2025-04-10,2025-05-11,New York,847.2695994775735,831,Mobile App
2025-04-11,2025-05-12,Sydney,2765.431154805573,832,Travel Agency
2025-04-12,2025-05-13,New York,2254.6988714765057,833,Website
2025-04-13,2025-05-14,Paris,938.0245693608831,834,Website
2025-04-14,2025-05-15,New York,2951.1755071609145,835,Travel Agency
2025-04-15,2025-05-16,Paris,2658.970480731297,836,Mobile App
2025-04-16,2025-05-17,Paris,1817.370111937979,837,Website
2025-04-17,2025-05-18,New York,2673.66205403514,838,Website
2025-04-18,2025-05-19,Paris,797.7069879908013,839,Mobile App
2025-04-19,2025-05-20,Sydney,2666.5826831518484,840,Mobile App
2025-04-20,2025-05-21,Tokyo,2959.6095576600546,841,Website
2025-04-21,2025-05-22,Sydney,2891.032178927894,842,Travel Agency
2025-04-22,2025-05-23,Tokyo,2826.3367912895446,843,Travel Agency
2025-04-23,2025-05-24,Sydney,2254.983489830641,844,Website
2025-04-24,2025-05-25,New York,1626.1989175900098,845,Travel Agency
2025-04-25,2025-05-26,New York,1965.3840225623244,846,Travel Agency
2025-04-26,2025-05-27,Sydney,2116.2225289688895,847,Website
2025-04-27,2025-05-28,Tokyo,1718.8716684134272,848,Mobile App
2025-04-28,2025-05-29,Tokyo,614.981315801734,849,Travel Agency
2025-04-29,2025-05-30,Paris,1048.9417662455585,850,Mobile App
2025-04-30,2025-05-31,London,2047.5264391896374,851,Website
2025-05-01,2025-06-01,Paris,507.25906246950933,852,Mobile App
2025-05-02,2025-06-02,London,1503.8327609783735,853,Travel Agency
2025-05-03,2025-06-03,London,2070.150336115913,854,Website
2025-05-04,2025-06-04,Paris,2534.498136341619,855,Travel Agency
2025-05-05,2025-06-05,London,1666.7566195895618,856,Mobile App
2025-05-06,2025-06-06,London,1268.5225346937932,857,Mobile App
2025-05-07,2025-06-07,Sydney,2952.5220030951773,858,Travel Agency
2025-05-08,2025-06-08,Tokyo,2650.977440608962,859,Travel Agency
2025-05-09,2025-06-09,Paris,2421.3536373313327,860,Mobile App
2025-05-10,2025-06-10,Paris,2511.9590810716772,861,Travel Agency
2025-05-11,2025-06-11,Tokyo,2239.782316063525,862,Travel Agency
2025-05-12,2025-06-12,Sydney,2511.3946390321166,863,Travel Agency
2025-05-13,2025-06-13,London,1158.7279863979445,864,Mobile App
2025-05-14,2025-06-14,Sydney,2547.501360142478,865,Mobile App
2025-05-15,2025-06-15,Paris,562.6165827083946,866,Website
2025-05-16,2025-06-16,London,845.9037998721182,867,Website
2025-05-17,2025-06-17,London,1004.2970057367311,868,Mobile App
2025-05-18,2025-06-18,Sydney,645.6994473052978,869,Mobile App
2025-05-19,2025-06-19,Paris,1471.139819328716,870,Website
2025-05-20,2025-06-20,Paris,1320.5797757774685,871,Mobile App
2025-05-21,2025-06-21,London,2091.163841927567,872,Travel Agency
2025-05-22,2025-06-22,New York,1573.4378159950588,873,Website
2025-05-23,2025-06-23,New York,956.7350686091202,874,Website
2025-05-24,2025-06-24,London,986.2079886227607,875,Website
2025-05-25,2025-06-25,Paris,1960.1873596554433,876,Mobile App
2025-05-26,2025-06-26,London,2528.084972255859,877,Mobile App
2025-05-27,2025-06-27,London,969.2530392774365,878,Travel Agency
2025-05-28,2025-06-28,London,2743.548895088827,879,Travel Agency
2025-05-29,2025-06-29,Sydney,2660.958291224801,880,Website
2025-05-30,2025-06-30,Paris,1028.8551345282197,881,Travel Agency
2025-05-31,2025-07-01,Paris,616.4188714239617,882,Mobile App
2025-06-01,2025-07-02,London,2243.2794024336,883,Mobile App
2025-06-02,2025-07-03,Paris,2706.0783295959445,884,Travel Agency
2025-06-03,2025-07-04,London,1954.7677305589323,885,Website
2025-06-04,2025-07-05,New York,576.9759878306838,886,Website
2025-06-05,2025-07-06,New York,1029.7334799262774,887,Travel Agency
2025-06-06,2025-07-07,Paris,1725.1553701031262,888,Travel Agency
2025-06-07,2025-07-08,Tokyo,518.1626820113747,889,Mobile App
2025-06-08,2025-07-09,Sydney,630.8557554006193,890,Website
2025-06-09,2025-07-10,Tokyo,2199.6903538737242,891,Website
2025-06-10,2025-07-11,London,724.1202411846147,892,Mobile App
2025-06-11,2025-07-12,New York,2143.9326163753713,893,Website
2025-06-12,2025-07-13,Tokyo,2237.2008922569785,894,Mobile App
2025-06-13,2025-07-14,Paris,1000.8635917119078,895,Mobile App
2025-06-14,2025-07-15,Sydney,529.2486330714412,896,Website
2025-06-15,2025-07-16,Tokyo,887.1448821743948,897,Website
2025-06-16,2025-07-17,New York,1126.4065287707149,898,Travel Agency
2025-06-17,2025-07-18,New York,1916.1989587155617,899,Travel Agency
2025-06-18,2025-07-19,Tokyo,2614.2076270992507,900,Website
2025-06-19,2025-07-20,New York,842.3411242657448,901,Travel Agency
2025-06-20,2025-07-21,London,947.5803559910485,902,Website
2025-06-21,2025-07-22,London,2777.5173191221397,903,Website
2025-06-22,2025-07-23,Paris,2565.0372083460584,904,Mobile App
2025-06-23,2025-07-24,Sydney,2726.6997530315325,905,Website
2025-06-24,2025-07-25,New York,1689.5604072797373,906,Mobile App
2025-06-25,2025-07-26,New York,1547.5033460323696,907,Mobile App
2025-06-26,2025-07-27,Paris,712.8589246295248,908,Mobile App
2025-06-27,2025-07-28,Sydney,2519.297747809439,909,Website
2025-06-28,2025-07-29,Sydney,2165.528704778352,910,Website
2025-06-29,2025-07-30,Tokyo,632.4028197770563,911,Travel Agency
2025-06-30,2025-07-31,Paris,1966.9163589920852,912,Website
2025-07-01,2025-08-01,Sydney,777.3213485709911,913,Mobile App
2025-07-02,2025-08-02,Paris,1405.0927710312153,914,Website
2025-07-03,2025-08-03,London,841.2749934587841,915,Website
2025-07-04,2025-08-04,New York,855.9784079585254,916,Website
2025-07-05,2025-08-05,New York,1519.2836667178904,917,Travel Agency
2025-07-06,2025-08-06,Tokyo,1195.1979536208553,918,Mobile App
2025-07-07,2025-08-07,Tokyo,2199.7303783701436,919,Mobile App
2025-07-08,2025-08-08,New York,947.2798578065898,920,Mobile App
2025-07-09,2025-08-09,Tokyo,1059.1415409449633,921,Travel Agency
2025-07-10,2025-08-10,New York,735.9822476296011,922,Mobile App
2025-07-11,2025-08-11,Tokyo,1627.9480652692941,923,Travel Agency
2025-07-12,2025-08-12,Tokyo,895.4978230576278,924,Travel Agency
2025-07-13,2025-08-13,London,2796.83226075576,925,Mobile App
2025-07-14,2025-08-14,Sydney,1873.6725346798341,926,Travel Agency
2025-07-15,2025-08-15,New York,2323.9127798713753,927,Mobile App
2025-07-16,2025-08-16,Tokyo,2875.0707827693186,928,Website
2025-07-17,2025-08-17,Sydney,687.2862185378468,929,Mobile App
2025-07-18,2025-08-18,Paris,2363.642142007011,930,Travel Agency
2025-07-19,2025-08-19,London,2499.725862885775,931,Website
2025-07-20,2025-08-20,Tokyo,566.9676339945646,932,Website
2025-07-21,2025-08-21,New York,2335.7957097459694,933,Travel Agency
2025-07-22,2025-08-22,Paris,1799.563423922533,934,Travel Agency
2025-07-23,2025-08-23,Tokyo,2238.084227802571,935,Website
2025-07-24,2025-08-24,Paris,2022.6426945020207,936,Website
2025-07-25,2025-08-25,London,2255.6877860214263,937,Website
2025-07-26,2025-08-26,London,2979.704823748784,938,Travel Agency
2025-07-27,2025-08-27,Sydney,2354.2731399400345,939,Travel Agency
2025-07-28,2025-08-28,Paris,865.5851211099803,940,Mobile App
2025-07-29,2025-08-29,Sydney,1356.4503935460266,941,Website
2025-07-30,2025-08-30,Tokyo,2930.533200687813,942,Mobile App
2025-07-31,2025-08-31,New York,2973.4536991824903,943,Mobile App
2025-08-01,2025-09-01,New York,1709.5128362474143,944,Travel Agency
2025-08-02,2025-09-02,Paris,1152.8394592743755,945,Website
2025-08-03,2025-09-03,Paris,2872.9715307517745,946,Mobile App
2025-08-04,2025-09-04,Paris,1125.826787133856,947,Travel Agency
2025-08-05,2025-09-05,Tokyo,2638.475704206077,948,Website
2025-08-06,2025-09-06,New York,2287.22455707937,949,Mobile App
2025-08-07,2025-09-07,New York,2815.7629682637516,950,Website
2025-08-08,2025-09-08,Sydney,1108.7996780360845,951,Website
2025-08-09,2025-09-09,Paris,2079.359364892817,952,Travel Agency
2025-08-10,2025-09-10,Paris,2059.404130254168,953,Website
2025-08-11,2025-09-11,Paris,1489.3582983352376,954,Travel Agency
2025-08-12,2025-09-12,London,2682.2692278052887,955,Travel Agency
2025-08-13,2025-09-13,Tokyo,1384.3077320162602,956,Travel Agency
2025-08-14,2025-09-14,London,2803.863448020844,957,Mobile App
2025-08-15,2025-09-15,Sydney,1130.6628509527914,958,Travel Agency
2025-08-16,2025-09-16,Sydney,2848.994674654859,959,Mobile App
2025-08-17,2025-09-17,Paris,626.4326006403793,960,Website
2025-08-18,2025-09-18,New York,578.8946535523247,961,Mobile App
2025-08-19,2025-09-19,London,2803.6844124231225,962,Website
2025-08-20,2025-09-20,Tokyo,2532.8470167469886,963,Travel Agency
2025-08-21,2025-09-21,Sydney,1581.1471145304924,964,Mobile App
2025-08-22,2025-09-22,New York,2360.578094127255,965,Website
2025-08-23,2025-09-23,London,1868.6002079069165,966,Mobile App
2025-08-24,2025-09-24,New York,2690.1676595510007,967,Website
2025-08-25,2025-09-25,Paris,1046.2109089915245,968,Mobile App
2025-08-26,2025-09-26,Paris,1726.6975047723292,969,Mobile App
2025-08-27,2025-09-27,New York,791.3115190061294,970,Travel Agency
2025-08-28,2025-09-28,London,1529.6846985888037,971,Mobile App
2025-08-29,2025-09-29,London,2605.583462408335,972,Website
2025-08-30,2025-09-30,London,2161.4701432657566,973,Website
2025-08-31,2025-10-01,Paris,1969.084243456352,974,Mobile App
2025-09-01,2025-10-02,Paris,1883.0091919879026,975,Mobile App
2025-09-02,2025-10-03,Tokyo,807.6918301376854,976,Travel Agency
2025-09-03,2025-10-04,Paris,1310.0842857520483,977,Mobile App
2025-09-04,2025-10-05,New York,1050.0854468639452,978,Travel Agency
2025-09-05,2025-10-06,Tokyo,698.344696921609,979,Travel Agency
2025-09-06,2025-10-07,Tokyo,2907.7747814415657,980,Mobile App
2025-09-07,2025-10-08,New York,984.7692828968577,981,Website
2025-09-08,2025-10-09,New York,2575.770713804006,982,Mobile App
2025-09-09,2025-10-10,London,1793.5093008222375,983,Mobile App
2025-09-10,2025-10-11,Sydney,1965.970584201507,984,Mobile App
2025-09-11,2025-10-12,Sydney,1275.6813693006466,985,Mobile App
2025-09-12,2025-10-13,Tokyo,934.7627737159762,986,Mobile App
2025-09-13,2025-10-14,Paris,1919.137842706181,987,Website
2025-09-14,2025-10-15,Paris,1429.2842065436112,988,Travel Agency
2025-09-15,2025-10-16,Tokyo,1876.7570998091703,989,Travel Agency
2025-09-16,2025-10-17,Tokyo,2589.022921749183,990,Mobile App
2025-09-17,2025-10-18,Sydney,2502.9231050129956,991,Website
2025-09-18,2025-10-19,Sydney,2719.38095983688,992,Mobile App
2025-09-19,2025-10-20,Tokyo,2587.2058757015934,993,Travel Agency
2025-09-20,2025-10-21,Tokyo,2283.0786847924974,994,Travel Agency
2025-09-21,2025-10-22,New York,2845.5353704853064,995,Mobile App
2025-09-22,2025-10-23,Tokyo,2840.6067280935113,996,Travel Agency
2025-09-23,2025-10-24,Paris,976.9100816025451,997,Mobile App
2025-09-24,2025-10-25,London,1070.0801113445098,998,Travel Agency
2025-09-25,2025-10-26,New York,2501.1538788876037,999,Website
2025-09-26,2025-10-27,Paris,1359.6392594420893,1000,Mobile App
